"Response ID","Date submitted","Last page","Start language","Seed","Date started","Date last action","This is a study into two behaviors: exercise and smoking cessation. About each behavior we will ask sixteen questions to map how you think about the behavior. This study is a part of an international study where the goal is to compare the determinants of these behaviors over countries. For example, is it equally important for both behaviors how pleasant people find it, or what other people do? And is that the same in the Netherlands as in Finland or Croatia?","This study has been set up such that all data are collected anonymously. Therefore, these can never be traced back to you. You can cease participation at any time. If you still have any questions, you can always ask these through ciberlite@a-bc.eu. Only people of 18 years and older are allowed to participate in this study. By agreeing to participate you indicate that you have read and understood this text, that you are 18 years of age or older, and do you consent to use your data, which will be collected anonymously, for scientific research.","Thank you for having participated in this study!  Your contribution helps us to understand human motivation and behavior, and to what degree this is stable or different over different behaviors, countries, and cultures.  If you would like more information about this study, you can visit the Open Science Framework repository for this study at https://osf.io/mh9fs/.  You can now close your browser tab.","Thank you for taking the time to indicate that you prefer not to participate in this study.  You can now close your browser tab.","How old are you?","What is your gender?","What is your gender? [Other]","Are you presently following an education?","What is the highest formal education you have completed in the past?","In the past month, have you exercised for at least one hour every week?","In the past month, have you smoked?","Instruction: The next 16 items concern exercising. We kindly ask you to complete these items, regardless of whether you do or do not engage in exercising. This because we are interested in differences between these groups. Moreover, there are no right or wrong answers – we are interested in your ideas about exercising. [I intend to [BEHAVIOR].Definitely do not|Definitely do]","Instruction: The next 16 items concern exercising. We kindly ask you to complete these items, regardless of whether you do or do not engage in exercising. This because we are interested in differences between these groups. Moreover, there are no right or wrong answers – we are interested in your ideas about exercising. [I will [BEHAVIOR].Unlikely|Likely]","Instruction: The next 16 items concern exercising. We kindly ask you to complete these items, regardless of whether you do or do not engage in exercising. This because we are interested in differences between these groups. Moreover, there are no right or wrong answers – we are interested in your ideas about exercising. [I am willing to [BEHAVIOR].False|True]","Instruction: The next 16 items concern exercising. We kindly ask you to complete these items, regardless of whether you do or do not engage in exercising. This because we are interested in differences between these groups. Moreover, there are no right or wrong answers – we are interested in your ideas about exercising. [I plan to [BEHAVIOR].Absolutely not|Absolutely]","Instruction: The next 16 items concern exercising. We kindly ask you to complete these items, regardless of whether you do or do not engage in exercising. This because we are interested in differences between these groups. Moreover, there are no right or wrong answers – we are interested in your ideas about exercising. [For me, [BEHAVIOR] is ...Bad|Good]","Instruction: The next 16 items concern exercising. We kindly ask you to complete these items, regardless of whether you do or do not engage in exercising. This because we are interested in differences between these groups. Moreover, there are no right or wrong answers – we are interested in your ideas about exercising. [For me, [BEHAVIOR] is ...Unpleasant|Pleasant]","Instruction: The next 16 items concern exercising. We kindly ask you to complete these items, regardless of whether you do or do not engage in exercising. This because we are interested in differences between these groups. Moreover, there are no right or wrong answers – we are interested in your ideas about exercising. [For me, [BEHAVIOR] is ...Harmful|Beneficial]","Instruction: The next 16 items concern exercising. We kindly ask you to complete these items, regardless of whether you do or do not engage in exercising. This because we are interested in differences between these groups. Moreover, there are no right or wrong answers – we are interested in your ideas about exercising. [For me, [BEHAVIOR] is ...Boring|Interesting]","Instruction: The next 16 items concern exercising. We kindly ask you to complete these items, regardless of whether you do or do not engage in exercising. This because we are interested in differences between these groups. Moreover, there are no right or wrong answers – we are interested in your ideas about exercising. [Most people who are important to me think I should [BEHAVIOR].False|True]","Instruction: The next 16 items concern exercising. We kindly ask you to complete these items, regardless of whether you do or do not engage in exercising. This because we are interested in differences between these groups. Moreover, there are no right or wrong answers – we are interested in your ideas about exercising. [Most people whose opinions I value would ... of my [BEHAVIOR].Most people I respect and admire will [BEHAVIOR].Disapprove|Approve]","Instruction: The next 16 items concern exercising. We kindly ask you to complete these items, regardless of whether you do or do not engage in exercising. This because we are interested in differences between these groups. Moreover, there are no right or wrong answers – we are interested in your ideas about exercising. [Most people I respect and admire will [BEHAVIOR].Unlikely|Likely]","Instruction: The next 16 items concern exercising. We kindly ask you to complete these items, regardless of whether you do or do not engage in exercising. This because we are interested in differences between these groups. Moreover, there are no right or wrong answers – we are interested in your ideas about exercising. [How many people like you [BEHAVIOR]?Nobody|Everybody]","Instruction: The next 16 items concern exercising. We kindly ask you to complete these items, regardless of whether you do or do not engage in exercising. This because we are interested in differences between these groups. Moreover, there are no right or wrong answers – we are interested in your ideas about exercising. [I am confident that if I want to, I can [BEHAVIOR].No confidence at all|A lot of confidence]","Instruction: The next 16 items concern exercising. We kindly ask you to complete these items, regardless of whether you do or do not engage in exercising. This because we are interested in differences between these groups. Moreover, there are no right or wrong answers – we are interested in your ideas about exercising. [Whether I [BEHAVIOR] is ...Not up to me|Completely up to me]","Instruction: The next 16 items concern exercising. We kindly ask you to complete these items, regardless of whether you do or do not engage in exercising. This because we are interested in differences between these groups. Moreover, there are no right or wrong answers – we are interested in your ideas about exercising. [If I really wanted to, I could [BEHAVIOR].Unlikely|Likely]","Instruction: The next 16 items concern exercising. We kindly ask you to complete these items, regardless of whether you do or do not engage in exercising. This because we are interested in differences between these groups. Moreover, there are no right or wrong answers – we are interested in your ideas about exercising. [For me to [BEHAVIOR] is under my control.Not at all|Completely]","Instruction: The next 16 items concern smoking. We kindly ask you to complete these items, regardless of whether you do or do not engage in smoking. This because we are interested in differences between these groups. Moreover, there are no right or wrong answers – we are interested in your ideas about smoking. [I intend to [BEHAVIOR].Definitely do not|Definitely do]","Instruction: The next 16 items concern smoking. We kindly ask you to complete these items, regardless of whether you do or do not engage in smoking. This because we are interested in differences between these groups. Moreover, there are no right or wrong answers – we are interested in your ideas about smoking. [I will [BEHAVIOR].Unlikely|Likely]","Instruction: The next 16 items concern smoking. We kindly ask you to complete these items, regardless of whether you do or do not engage in smoking. This because we are interested in differences between these groups. Moreover, there are no right or wrong answers – we are interested in your ideas about smoking. [I am willing to [BEHAVIOR].False|True]","Instruction: The next 16 items concern smoking. We kindly ask you to complete these items, regardless of whether you do or do not engage in smoking. This because we are interested in differences between these groups. Moreover, there are no right or wrong answers – we are interested in your ideas about smoking. [I plan to [BEHAVIOR].Absolutely not|Absolutely]","Instruction: The next 16 items concern smoking. We kindly ask you to complete these items, regardless of whether you do or do not engage in smoking. This because we are interested in differences between these groups. Moreover, there are no right or wrong answers – we are interested in your ideas about smoking. [For me, [BEHAVIOR] is ...Bad|Good]","Instruction: The next 16 items concern smoking. We kindly ask you to complete these items, regardless of whether you do or do not engage in smoking. This because we are interested in differences between these groups. Moreover, there are no right or wrong answers – we are interested in your ideas about smoking. [For me, [BEHAVIOR] is ...Unpleasant|Pleasant]","Instruction: The next 16 items concern smoking. We kindly ask you to complete these items, regardless of whether you do or do not engage in smoking. This because we are interested in differences between these groups. Moreover, there are no right or wrong answers – we are interested in your ideas about smoking. [For me, [BEHAVIOR] is ...Harmful|Beneficial]","Instruction: The next 16 items concern smoking. We kindly ask you to complete these items, regardless of whether you do or do not engage in smoking. This because we are interested in differences between these groups. Moreover, there are no right or wrong answers – we are interested in your ideas about smoking. [For me, [BEHAVIOR] is ...Boring|Interesting]","Instruction: The next 16 items concern smoking. We kindly ask you to complete these items, regardless of whether you do or do not engage in smoking. This because we are interested in differences between these groups. Moreover, there are no right or wrong answers – we are interested in your ideas about smoking. [Most people who are important to me think I should [BEHAVIOR].False|True]","Instruction: The next 16 items concern smoking. We kindly ask you to complete these items, regardless of whether you do or do not engage in smoking. This because we are interested in differences between these groups. Moreover, there are no right or wrong answers – we are interested in your ideas about smoking. [Most people whose opinions I value would ... of my [BEHAVIOR].Most people I respect and admire will [BEHAVIOR].Disapprove|Approve]","Instruction: The next 16 items concern smoking. We kindly ask you to complete these items, regardless of whether you do or do not engage in smoking. This because we are interested in differences between these groups. Moreover, there are no right or wrong answers – we are interested in your ideas about smoking. [Most people I respect and admire will [BEHAVIOR].Unlikely|Likely]","Instruction: The next 16 items concern smoking. We kindly ask you to complete these items, regardless of whether you do or do not engage in smoking. This because we are interested in differences between these groups. Moreover, there are no right or wrong answers – we are interested in your ideas about smoking. [How many people like you [BEHAVIOR]?Nobody|Everybody]","Instruction: The next 16 items concern smoking. We kindly ask you to complete these items, regardless of whether you do or do not engage in smoking. This because we are interested in differences between these groups. Moreover, there are no right or wrong answers – we are interested in your ideas about smoking. [I am confident that if I want to, I can [BEHAVIOR].No confidence at all|A lot of confidence]","Instruction: The next 16 items concern smoking. We kindly ask you to complete these items, regardless of whether you do or do not engage in smoking. This because we are interested in differences between these groups. Moreover, there are no right or wrong answers – we are interested in your ideas about smoking. [Whether I [BEHAVIOR] is ...Not up to me|Completely up to me]","Instruction: The next 16 items concern smoking. We kindly ask you to complete these items, regardless of whether you do or do not engage in smoking. This because we are interested in differences between these groups. Moreover, there are no right or wrong answers – we are interested in your ideas about smoking. [If I really wanted to, I could [BEHAVIOR].Unlikely|Likely]","Instruction: The next 16 items concern smoking. We kindly ask you to complete these items, regardless of whether you do or do not engage in smoking. This because we are interested in differences between these groups. Moreover, there are no right or wrong answers – we are interested in your ideas about smoking. [For me to [BEHAVIOR] is under my control.Not at all|Completely]","This question is there as a trick to allow a functioning survey with an essentially empty group, so that every country can decide which extra questions to add to the ones provided by default. You can remove this question if you add other questions to the group. The relevance equation, set to '0', makes sure this question is skipped by all participants (and therefore, so is this group, unless it contains other questions that have a different relevance equation).","Total time","Group time: Introduction and informed consent","Question time: intro","Question time: informedConsent","Question time: thankYouParticip","Question time: thankYouNonParticip","Group time: General information","Question time: age","Question time: gender","Question time: educationPresent","Question time: educationPast","Question time: exerciseBehavior","Question time: smokingBehavior","Group time: exercise_raa","Question time: exerciseRAA","Group time: smoking_raa","Question time: smokingRAA","Group time: Language-specific questions","Question time: dummyQuestion"
"1","2019-04-29 13:34:10","5","hr","945082768","2019-04-29 13:33:54","2019-04-29 13:34:10","","no","Hvala Vam na sudjelovanju!     Vaš doprinos pomaže nam u razumijevanju ljudske motivacije i ponašanja, i u kojem stupnju su oni stabilni ili različiti kroz različita ponašanja, države i kulture.      Ako želite saznati više o ovoj studiji, možete posjetiti Open Science Framework repozitorij za ovu studiju na  https://osf.io/mh9fs/.","Hvala Vam što ste nam dali do znanja da ne želite sudjelovati u ovoj studiji.  Sada možete zatvoriti ovaj prozor. ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.91","16.91","","","","","","","","","","","","","","","","",""
"3","","0","hr","1620500942","2019-04-29 13:36:03","2019-04-29 13:36:03","","","Hvala Vam na sudjelovanju!     Vaš doprinos pomaže nam u razumijevanju ljudske motivacije i ponašanja, i u kojem stupnju su oni stabilni ili različiti kroz različita ponašanja, države i kulture.      Ako želite saznati više o ovoj studiji, možete posjetiti Open Science Framework repozitorij za ovu studiju na  https://osf.io/mh9fs/.","Hvala Vam što ste nam dali do znanja da ne želite sudjelovati u ovoj studiji.  Sada možete zatvoriti ovaj prozor. ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","","",""
"4","","0","hr","1387123433","2019-04-29 13:36:05","2019-04-29 13:36:05","","","Hvala Vam na sudjelovanju!     Vaš doprinos pomaže nam u razumijevanju ljudske motivacije i ponašanja, i u kojem stupnju su oni stabilni ili različiti kroz različita ponašanja, države i kulture.      Ako želite saznati više o ovoj studiji, možete posjetiti Open Science Framework repozitorij za ovu studiju na  https://osf.io/mh9fs/.","Hvala Vam što ste nam dali do znanja da ne želite sudjelovati u ovoj studiji.  Sada možete zatvoriti ovaj prozor. ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","","",""
"5","","0","hr","911927886","2019-04-29 13:37:22","2019-04-29 13:37:22","","","Hvala Vam na sudjelovanju!     Vaš doprinos pomaže nam u razumijevanju ljudske motivacije i ponašanja, i u kojem stupnju su oni stabilni ili različiti kroz različita ponašanja, države i kulture.      Ako želite saznati više o ovoj studiji, možete posjetiti Open Science Framework repozitorij za ovu studiju na  https://osf.io/mh9fs/.","Hvala Vam što ste nam dali do znanja da ne želite sudjelovati u ovoj studiji.  Sada možete zatvoriti ovaj prozor. ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","","",""
"6","2019-04-30 00:36:02","5","hr","1181221050","2019-04-30 00:30:59","2019-04-30 00:36:02","","yes","Hvala Vam na sudjelovanju!     Vaš doprinos pomaže nam u razumijevanju ljudske motivacije i ponašanja, i u kojem stupnju su oni stabilni ili različiti kroz različita ponašanja, države i kulture.      Ako želite saznati više o ovoj studiji, možete posjetiti Open Science Framework repozitorij za ovu studiju na  https://osf.io/mh9fs/.","Hvala Vam što ste nam dali do znanja da ne želite sudjelovati u ovoj studiji.  Sada možete zatvoriti ovaj prozor. ","23","0","","2","","0","0","6","4","6","5","7","7","7","4","5","7","3","4","7","7","6","7","7","7","7","7","7","7","7","7","7","7","4","3","7","7","7","7","","303.47","19.13","","","","","63.41","","","","","","","123.84","","97.09","","",""
"7","","0","hr","2133508840","2019-04-30 01:20:37","2019-04-30 01:20:37","","","Hvala Vam na sudjelovanju!     Vaš doprinos pomaže nam u razumijevanju ljudske motivacije i ponašanja, i u kojem stupnju su oni stabilni ili različiti kroz različita ponašanja, države i kulture.      Ako želite saznati više o ovoj studiji, možete posjetiti Open Science Framework repozitorij za ovu studiju na  https://osf.io/mh9fs/.","Hvala Vam što ste nam dali do znanja da ne želite sudjelovati u ovoj studiji.  Sada možete zatvoriti ovaj prozor. ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","","",""
"8","","0","hr","79416124","2019-04-30 01:21:42","2019-04-30 01:21:42","","","Hvala Vam na sudjelovanju!     Vaš doprinos pomaže nam u razumijevanju ljudske motivacije i ponašanja, i u kojem stupnju su oni stabilni ili različiti kroz različita ponašanja, države i kulture.      Ako želite saznati više o ovoj studiji, možete posjetiti Open Science Framework repozitorij za ovu studiju na  https://osf.io/mh9fs/.","Hvala Vam što ste nam dali do znanja da ne želite sudjelovati u ovoj studiji.  Sada možete zatvoriti ovaj prozor. ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","","",""
"9","2019-04-30 01:31:39","5","hr","432053439","2019-04-30 01:26:00","2019-04-30 01:31:39","","yes","Hvala Vam na sudjelovanju!     Vaš doprinos pomaže nam u razumijevanju ljudske motivacije i ponašanja, i u kojem stupnju su oni stabilni ili različiti kroz različita ponašanja, države i kulture.      Ako želite saznati više o ovoj studiji, možete posjetiti Open Science Framework repozitorij za ovu studiju na  https://osf.io/mh9fs/.","Hvala Vam što ste nam dali do znanja da ne želite sudjelovati u ovoj studiji.  Sada možete zatvoriti ovaj prozor. ","24","0","","2","","1","0","7","7","7","7","7","7","7","5","3","5","1","4","7","5","7","6","7","7","7","7","7","7","7","7","7","7","1","1","7","7","7","7","","341.74","46.01","","","","","92.71","","","","","","","116.52","","86.5","","",""
"10","","0","en","2052108169","2019-04-30 01:31:52","2019-04-30 01:31:52","","","Thank you for having participated in this study!  Your contribution helps us to understand human motivation and behavior, and to what degree this is stable or different over different behaviors, countries, and cultures.  If you would like more information about this study, you can visit the Open Science Framework repository for this study at https://osf.io/mh9fs/.  You can now close your browser tab.","Thank you for taking the time to indicate that you prefer not to participate in this study.  You can now close your browser tab.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","","",""
"11","","0","hr","2010567867","2019-04-30 03:33:30","2019-04-30 03:33:30","","","Hvala Vam na sudjelovanju!     Vaš doprinos pomaže nam u razumijevanju ljudske motivacije i ponašanja, i u kojem stupnju su oni stabilni ili različiti kroz različita ponašanja, države i kulture.      Ako želite saznati više o ovoj studiji, možete posjetiti Open Science Framework repozitorij za ovu studiju na  https://osf.io/mh9fs/.","Hvala Vam što ste nam dali do znanja da ne želite sudjelovati u ovoj studiji.  Sada možete zatvoriti ovaj prozor. ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","","",""
"12","","0","hr","1144251500","2019-04-30 03:35:38","2019-04-30 03:35:38","","","Hvala Vam na sudjelovanju!     Vaš doprinos pomaže nam u razumijevanju ljudske motivacije i ponašanja, i u kojem stupnju su oni stabilni ili različiti kroz različita ponašanja, države i kulture.      Ako želite saznati više o ovoj studiji, možete posjetiti Open Science Framework repozitorij za ovu studiju na  https://osf.io/mh9fs/.","Hvala Vam što ste nam dali do znanja da ne želite sudjelovati u ovoj studiji.  Sada možete zatvoriti ovaj prozor. ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","","",""
"13","","0","hr","2057312613","2019-04-30 03:35:39","2019-04-30 03:35:39","","","Hvala Vam na sudjelovanju!     Vaš doprinos pomaže nam u razumijevanju ljudske motivacije i ponašanja, i u kojem stupnju su oni stabilni ili različiti kroz različita ponašanja, države i kulture.      Ako želite saznati više o ovoj studiji, možete posjetiti Open Science Framework repozitorij za ovu studiju na  https://osf.io/mh9fs/.","Hvala Vam što ste nam dali do znanja da ne želite sudjelovati u ovoj studiji.  Sada možete zatvoriti ovaj prozor. ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","","",""
"14","","0","hr","2136795204","2019-04-30 03:35:57","2019-04-30 03:35:57","","","Hvala Vam na sudjelovanju!     Vaš doprinos pomaže nam u razumijevanju ljudske motivacije i ponašanja, i u kojem stupnju su oni stabilni ili različiti kroz različita ponašanja, države i kulture.      Ako želite saznati više o ovoj studiji, možete posjetiti Open Science Framework repozitorij za ovu studiju na  https://osf.io/mh9fs/.","Hvala Vam što ste nam dali do znanja da ne želite sudjelovati u ovoj studiji.  Sada možete zatvoriti ovaj prozor. ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","","",""
"15","","0","hr","1653790603","2019-04-30 03:36:00","2019-04-30 03:36:00","","","Hvala Vam na sudjelovanju!     Vaš doprinos pomaže nam u razumijevanju ljudske motivacije i ponašanja, i u kojem stupnju su oni stabilni ili različiti kroz različita ponašanja, države i kulture.      Ako želite saznati više o ovoj studiji, možete posjetiti Open Science Framework repozitorij za ovu studiju na  https://osf.io/mh9fs/.","Hvala Vam što ste nam dali do znanja da ne želite sudjelovati u ovoj studiji.  Sada možete zatvoriti ovaj prozor. ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","","",""
