"Response ID","Date submitted","Last page","Start language","Seed","This is a study into two behaviors: exercise and smoking cessation. About each behavior we will ask sixteen questions to map how you think about the behavior. This study is a part of an international study where the goal is to compare the determinants of these behaviors over countries. For example, is it equally important for both behaviors how pleasant people find it, or what other people do? And is that the same in the Netherlands as in Finland or Croatia?","This study has been set up such that all data are collected anonymously. Therefore, these can never be traced back to you. You can cease participation at any time. If you still have any questions, you can always ask these through ciberlite@a-bc.eu. Only people of 18 years and older are allowed to participate in this study. By agreeing to participate you indicate that you have read and understood this text, that you are 18 years of age or older, and do you consent to use your data, which will be collected anonymously, for scientific research.","Thank you for having participated in this study!  Your contribution helps us to understand human motivation and behavior, and to what degree this is stable or different over different behaviors, countries, and cultures.  If you would like more information about this study, you can visit the Open Science Framework repository for this study at https://osf.io/mh9fs/.  You can now close your browser tab.","Thank you for taking the time to indicate that you prefer not to participate in this study.  You can now close your browser tab.","How old are you?","What is your gender?","What is your gender? [Other]","What is the highest formal education you have completed in the past?","What is the highest formal education you have completed in the past? [Other]","In the past month, have you exercised for at least one hour every week?","In the past month, have you smoked?","Instruction: The next 16 items concern exercising. We kindly ask you to complete these items, regardless of whether you do or do not engage in exercising. This because we are interested in differences between these groups. Moreover, there are no right or wrong answers – we are interested in your ideas about exercising. [I intend to [BEHAVIOR].Definitely do not|Definitely do]","Instruction: The next 16 items concern exercising. We kindly ask you to complete these items, regardless of whether you do or do not engage in exercising. This because we are interested in differences between these groups. Moreover, there are no right or wrong answers – we are interested in your ideas about exercising. [I will [BEHAVIOR].Unlikely|Likely]","Instruction: The next 16 items concern exercising. We kindly ask you to complete these items, regardless of whether you do or do not engage in exercising. This because we are interested in differences between these groups. Moreover, there are no right or wrong answers – we are interested in your ideas about exercising. [I am willing to [BEHAVIOR].False|True]","Instruction: The next 16 items concern exercising. We kindly ask you to complete these items, regardless of whether you do or do not engage in exercising. This because we are interested in differences between these groups. Moreover, there are no right or wrong answers – we are interested in your ideas about exercising. [I plan to [BEHAVIOR].Absolutely not|Absolutely]","Instruction: The next 16 items concern exercising. We kindly ask you to complete these items, regardless of whether you do or do not engage in exercising. This because we are interested in differences between these groups. Moreover, there are no right or wrong answers – we are interested in your ideas about exercising. [For me, [BEHAVIOR] is ...Bad|Good]","Instruction: The next 16 items concern exercising. We kindly ask you to complete these items, regardless of whether you do or do not engage in exercising. This because we are interested in differences between these groups. Moreover, there are no right or wrong answers – we are interested in your ideas about exercising. [For me, [BEHAVIOR] is ...Unpleasant|Pleasant]","Instruction: The next 16 items concern exercising. We kindly ask you to complete these items, regardless of whether you do or do not engage in exercising. This because we are interested in differences between these groups. Moreover, there are no right or wrong answers – we are interested in your ideas about exercising. [For me, [BEHAVIOR] is ...Harmful|Beneficial]","Instruction: The next 16 items concern exercising. We kindly ask you to complete these items, regardless of whether you do or do not engage in exercising. This because we are interested in differences between these groups. Moreover, there are no right or wrong answers – we are interested in your ideas about exercising. [For me, [BEHAVIOR] is ...Boring|Interesting]","Instruction: The next 16 items concern exercising. We kindly ask you to complete these items, regardless of whether you do or do not engage in exercising. This because we are interested in differences between these groups. Moreover, there are no right or wrong answers – we are interested in your ideas about exercising. [Most people who are important to me think I should [BEHAVIOR].False|True]","Instruction: The next 16 items concern exercising. We kindly ask you to complete these items, regardless of whether you do or do not engage in exercising. This because we are interested in differences between these groups. Moreover, there are no right or wrong answers – we are interested in your ideas about exercising. [Most people whose opinions I value would ... of my [BEHAVIOR].Most people I respect and admire will [BEHAVIOR].Disapprove|Approve]","Instruction: The next 16 items concern exercising. We kindly ask you to complete these items, regardless of whether you do or do not engage in exercising. This because we are interested in differences between these groups. Moreover, there are no right or wrong answers – we are interested in your ideas about exercising. [Most people I respect and admire will [BEHAVIOR].Unlikely|Likely]","Instruction: The next 16 items concern exercising. We kindly ask you to complete these items, regardless of whether you do or do not engage in exercising. This because we are interested in differences between these groups. Moreover, there are no right or wrong answers – we are interested in your ideas about exercising. [How many people like you [BEHAVIOR]?Nobody|Everybody]","Instruction: The next 16 items concern exercising. We kindly ask you to complete these items, regardless of whether you do or do not engage in exercising. This because we are interested in differences between these groups. Moreover, there are no right or wrong answers – we are interested in your ideas about exercising. [I am confident that if I want to, I can [BEHAVIOR].No confidence at all|A lot of confidence]","Instruction: The next 16 items concern exercising. We kindly ask you to complete these items, regardless of whether you do or do not engage in exercising. This because we are interested in differences between these groups. Moreover, there are no right or wrong answers – we are interested in your ideas about exercising. [Whether I [BEHAVIOR] is ...Not up to me|Completely up to me]","Instruction: The next 16 items concern exercising. We kindly ask you to complete these items, regardless of whether you do or do not engage in exercising. This because we are interested in differences between these groups. Moreover, there are no right or wrong answers – we are interested in your ideas about exercising. [If I really wanted to, I could [BEHAVIOR].Unlikely|Likely]","Instruction: The next 16 items concern exercising. We kindly ask you to complete these items, regardless of whether you do or do not engage in exercising. This because we are interested in differences between these groups. Moreover, there are no right or wrong answers – we are interested in your ideas about exercising. [For me to [BEHAVIOR] is under my control.Not at all|Completely]","Instruction: The next 16 items concern smoking. We kindly ask you to complete these items, regardless of whether you do or do not engage in smoking. This because we are interested in differences between these groups. Moreover, there are no right or wrong answers – we are interested in your ideas about smoking. [I intend to [BEHAVIOR].Definitely do not|Definitely do]","Instruction: The next 16 items concern smoking. We kindly ask you to complete these items, regardless of whether you do or do not engage in smoking. This because we are interested in differences between these groups. Moreover, there are no right or wrong answers – we are interested in your ideas about smoking. [I will [BEHAVIOR].Unlikely|Likely]","Instruction: The next 16 items concern smoking. We kindly ask you to complete these items, regardless of whether you do or do not engage in smoking. This because we are interested in differences between these groups. Moreover, there are no right or wrong answers – we are interested in your ideas about smoking. [I am willing to [BEHAVIOR].False|True]","Instruction: The next 16 items concern smoking. We kindly ask you to complete these items, regardless of whether you do or do not engage in smoking. This because we are interested in differences between these groups. Moreover, there are no right or wrong answers – we are interested in your ideas about smoking. [I plan to [BEHAVIOR].Absolutely not|Absolutely]","Instruction: The next 16 items concern smoking. We kindly ask you to complete these items, regardless of whether you do or do not engage in smoking. This because we are interested in differences between these groups. Moreover, there are no right or wrong answers – we are interested in your ideas about smoking. [For me, [BEHAVIOR] is ...Bad|Good]","Instruction: The next 16 items concern smoking. We kindly ask you to complete these items, regardless of whether you do or do not engage in smoking. This because we are interested in differences between these groups. Moreover, there are no right or wrong answers – we are interested in your ideas about smoking. [For me, [BEHAVIOR] is ...Unpleasant|Pleasant]","Instruction: The next 16 items concern smoking. We kindly ask you to complete these items, regardless of whether you do or do not engage in smoking. This because we are interested in differences between these groups. Moreover, there are no right or wrong answers – we are interested in your ideas about smoking. [For me, [BEHAVIOR] is ...Harmful|Beneficial]","Instruction: The next 16 items concern smoking. We kindly ask you to complete these items, regardless of whether you do or do not engage in smoking. This because we are interested in differences between these groups. Moreover, there are no right or wrong answers – we are interested in your ideas about smoking. [For me, [BEHAVIOR] is ...Boring|Interesting]","Instruction: The next 16 items concern smoking. We kindly ask you to complete these items, regardless of whether you do or do not engage in smoking. This because we are interested in differences between these groups. Moreover, there are no right or wrong answers – we are interested in your ideas about smoking. [Most people who are important to me think I should [BEHAVIOR].False|True]","Instruction: The next 16 items concern smoking. We kindly ask you to complete these items, regardless of whether you do or do not engage in smoking. This because we are interested in differences between these groups. Moreover, there are no right or wrong answers – we are interested in your ideas about smoking. [Most people whose opinions I value would ... of my [BEHAVIOR].Most people I respect and admire will [BEHAVIOR].Disapprove|Approve]","Instruction: The next 16 items concern smoking. We kindly ask you to complete these items, regardless of whether you do or do not engage in smoking. This because we are interested in differences between these groups. Moreover, there are no right or wrong answers – we are interested in your ideas about smoking. [Most people I respect and admire will [BEHAVIOR].Unlikely|Likely]","Instruction: The next 16 items concern smoking. We kindly ask you to complete these items, regardless of whether you do or do not engage in smoking. This because we are interested in differences between these groups. Moreover, there are no right or wrong answers – we are interested in your ideas about smoking. [How many people like you [BEHAVIOR]?Nobody|Everybody]","Instruction: The next 16 items concern smoking. We kindly ask you to complete these items, regardless of whether you do or do not engage in smoking. This because we are interested in differences between these groups. Moreover, there are no right or wrong answers – we are interested in your ideas about smoking. [I am confident that if I want to, I can [BEHAVIOR].No confidence at all|A lot of confidence]","Instruction: The next 16 items concern smoking. We kindly ask you to complete these items, regardless of whether you do or do not engage in smoking. This because we are interested in differences between these groups. Moreover, there are no right or wrong answers – we are interested in your ideas about smoking. [Whether I [BEHAVIOR] is ...Not up to me|Completely up to me]","Instruction: The next 16 items concern smoking. We kindly ask you to complete these items, regardless of whether you do or do not engage in smoking. This because we are interested in differences between these groups. Moreover, there are no right or wrong answers – we are interested in your ideas about smoking. [If I really wanted to, I could [BEHAVIOR].Unlikely|Likely]","Instruction: The next 16 items concern smoking. We kindly ask you to complete these items, regardless of whether you do or do not engage in smoking. This because we are interested in differences between these groups. Moreover, there are no right or wrong answers – we are interested in your ideas about smoking. [For me to [BEHAVIOR] is under my control.Not at all|Completely]","This question is there as a trick to allow a functioning survey with an essentially empty group, so that every country can decide which extra questions to add to the ones provided by default. You can remove this question if you add other questions to the group. The relevance equation, set to '0', makes sure this question is skipped by all participants (and therefore, so is this group, unless it contains other questions that have a different relevance equation).","Omdat deze studie in het Virtueel Laboratorium is opgenomen, is deelname primair educatief.  Desalniettemin is dit een serieuze wetenschappelijke studie, en daarom zijn uw anonieme data wel degelijk waardevol. Daarom worden deze anoniem verzamelde data, die dus nooit naar u te herleiden zijn, standaard openbaar gemaakt conform het Open Science beleid van de Open Universiteit, en gebruikt voor wetenschappelijk onderzoek.  Als u er bezwaar tegen heeft dat uw data in die dataset worden opgenomen, dan kunt u dat hier aangeven. In dat geval worden uw data verwijderd uit de dataset.  Als u er geen bezwaar tegen heeft kunt u gelijk op 'Volgende' klikken. [Ik geef geen toestemming voor het gebruik van mijn data, en ik wil dat mijn data worden verwijderd.]","Total time","Group time: Introduction and informed consent","Question time: intro","Question time: informedConsent","Question time: thankYouParticip","Question time: thankYouNonParticip","Group time: General information","Question time: age","Question time: gender","Question time: educationPast","Question time: exerciseBehavior","Question time: smokingBehavior","Group time: exercise_raa","Question time: exerciseRAA","Group time: smoking_raa","Question time: smokingRAA","Group time: Language-specific questions","Question time: dummyQuestion","Question time: dataMustBeDeleted"
"1","1980-01-01 00:00:00","5","nl","1806573247","","yes","Bedankt dat u heeft deelgenomen aan deze studie!  Uw bijdrage helpt ons om menselijk gedrag en motivatie  beter te begrijpen, in het bijzonder de mate waarin deze stabiel of juist verschillend is over verschillende gedragingen, landen, en culturen.  Als u meer informatie wilt hebben over deze studie, kunt u het Open Science Framework repository voor deze studie bezoeken op https://osf.io/mh9fs/.  U kunt nu de link terug naar het Virtuele Lab volgen. Daar kunt u uw studentnummer en e-mail adres ingeven, waarvan u uw beloningscode ontvangt.","Bedankt dat u de tijd heeft genomen om aan te geven dat u liever niet meedoet in deze studie.  U kunt nu uw browser tab sluiten.","28","0","","5","","1","0","7","6","6","7","7","7","7","6","1","6","3","3","6","7","7","7","7","7","7","7","7","7","7","7","7","7","6","5","7","6","7","7","","0","382.6","29.47","","","","","25.3","","","","","","127.03","","184.37","","16.43","",""
"2","1980-01-01 00:00:00","5","nl","947366665","","yes","Bedankt dat u heeft deelgenomen aan deze studie!  Uw bijdrage helpt ons om menselijk gedrag en motivatie  beter te begrijpen, in het bijzonder de mate waarin deze stabiel of juist verschillend is over verschillende gedragingen, landen, en culturen.  Als u meer informatie wilt hebben over deze studie, kunt u het Open Science Framework repository voor deze studie bezoeken op https://osf.io/mh9fs/.  U kunt nu de link terug naar het Virtuele Lab volgen. Daar kunt u uw studentnummer en e-mail adres ingeven, waarvan u uw beloningscode ontvangt.","Bedankt dat u de tijd heeft genomen om aan te geven dat u liever niet meedoet in deze studie.  U kunt nu uw browser tab sluiten.","24","0","","5","","1","0","7","6","7","7","7","7","7","5","6","6","5","5","5","6","6","6","7","7","7","7","7","7","7","6","7","7","7","6","7","7","7","7","","0","398.47","66.9","","","","","28.04","","","","","","185.01","","92.93","","25.59","",""
"3","1980-01-01 00:00:00","5","nl","211730836","","yes","Bedankt dat u heeft deelgenomen aan deze studie!  Uw bijdrage helpt ons om menselijk gedrag en motivatie  beter te begrijpen, in het bijzonder de mate waarin deze stabiel of juist verschillend is over verschillende gedragingen, landen, en culturen.  Als u meer informatie wilt hebben over deze studie, kunt u het Open Science Framework repository voor deze studie bezoeken op https://osf.io/mh9fs/.  U kunt nu de link terug naar het Virtuele Lab volgen. Daar kunt u uw studentnummer en e-mail adres ingeven, waarvan u uw beloningscode ontvangt.","Bedankt dat u de tijd heeft genomen om aan te geven dat u liever niet meedoet in deze studie.  U kunt nu uw browser tab sluiten.","24","0","","5","","1","1","7","7","7","7","7","7","7","5","2","7","3","6","7","7","7","7","2","1","1","2","7","5","7","4","4","6","2","2","2","7","6","7","","0","226.77","36.38","","","","","20.36","","","","","","81.43","","80.48","","8.12","",""
"4","1980-01-01 00:00:00","5","nl","875814922","","yes","Bedankt dat u heeft deelgenomen aan deze studie!  Uw bijdrage helpt ons om menselijk gedrag en motivatie  beter te begrijpen, in het bijzonder de mate waarin deze stabiel of juist verschillend is over verschillende gedragingen, landen, en culturen.  Als u meer informatie wilt hebben over deze studie, kunt u het Open Science Framework repository voor deze studie bezoeken op https://osf.io/mh9fs/.  U kunt nu de link terug naar het Virtuele Lab volgen. Daar kunt u uw studentnummer en e-mail adres ingeven, waarvan u uw beloningscode ontvangt.","Bedankt dat u de tijd heeft genomen om aan te geven dat u liever niet meedoet in deze studie.  U kunt nu uw browser tab sluiten.","39","1","","5","","0","0","5","2","6","2","7","7","5","5","7","7","5","2","5","7","7","6","7","7","7","7","7","7","7","4","7","7","7","7","7","7","7","7","","1","356.87","41.41","","","","","23.92","","","","","","147.05","","133.85","","10.64","",""
"5","1980-01-01 00:00:00","5","nl","1813908551","","yes","Bedankt dat u heeft deelgenomen aan deze studie!  Uw bijdrage helpt ons om menselijk gedrag en motivatie  beter te begrijpen, in het bijzonder de mate waarin deze stabiel of juist verschillend is over verschillende gedragingen, landen, en culturen.  Als u meer informatie wilt hebben over deze studie, kunt u het Open Science Framework repository voor deze studie bezoeken op https://osf.io/mh9fs/.  U kunt nu de link terug naar het Virtuele Lab volgen. Daar kunt u uw studentnummer en e-mail adres ingeven, waarvan u uw beloningscode ontvangt.","Bedankt dat u de tijd heeft genomen om aan te geven dat u liever niet meedoet in deze studie.  U kunt nu uw browser tab sluiten.","31","0","","5","","0","0","6","5","6","6","7","7","7","6","3","7","5","5","5","7","7","6","7","7","7","7","7","7","7","1","7","7","5","5","7","7","7","7","","0","164.13","12.47","","","","","18","","","","","","70.26","","57.45","","5.95","",""
"6","1980-01-01 00:00:00","5","nl","1650451028","","yes","Bedankt dat u heeft deelgenomen aan deze studie!  Uw bijdrage helpt ons om menselijk gedrag en motivatie  beter te begrijpen, in het bijzonder de mate waarin deze stabiel of juist verschillend is over verschillende gedragingen, landen, en culturen.  Als u meer informatie wilt hebben over deze studie, kunt u het Open Science Framework repository voor deze studie bezoeken op https://osf.io/mh9fs/.  U kunt nu de link terug naar het Virtuele Lab volgen. Daar kunt u uw studentnummer en e-mail adres ingeven, waarvan u uw beloningscode ontvangt.","Bedankt dat u de tijd heeft genomen om aan te geven dat u liever niet meedoet in deze studie.  U kunt nu uw browser tab sluiten.","47","0","","3","","0","0","1","1","1","1","1","1","4","4","1","1","1","4","7","7","7","7","7","7","7","7","7","7","7","4","7","7","7","7","7","7","7","7","","1","306.99","31.96","","","","","94.03","","","","","","111.51","","62.83","","6.66","",""
"7","1980-01-01 00:00:00","5","nl","724930261","","yes","Bedankt dat u heeft deelgenomen aan deze studie!  Uw bijdrage helpt ons om menselijk gedrag en motivatie  beter te begrijpen, in het bijzonder de mate waarin deze stabiel of juist verschillend is over verschillende gedragingen, landen, en culturen.  Als u meer informatie wilt hebben over deze studie, kunt u het Open Science Framework repository voor deze studie bezoeken op https://osf.io/mh9fs/.  U kunt nu de link terug naar het Virtuele Lab volgen. Daar kunt u uw studentnummer en e-mail adres ingeven, waarvan u uw beloningscode ontvangt.","Bedankt dat u de tijd heeft genomen om aan te geven dat u liever niet meedoet in deze studie.  U kunt nu uw browser tab sluiten.","32","0","","3","","1","1","7","7","7","7","7","7","7","7","5","7","6","6","7","7","7","7","7","6","7","7","7","6","7","4","5","7","7","4","7","7","7","7","","0","692.15","95.17","","","","","55.43","","","","","","328.42","","176.95","","36.18","",""
"8","1980-01-01 00:00:00","5","nl","68325868","","yes","Bedankt dat u heeft deelgenomen aan deze studie!  Uw bijdrage helpt ons om menselijk gedrag en motivatie  beter te begrijpen, in het bijzonder de mate waarin deze stabiel of juist verschillend is over verschillende gedragingen, landen, en culturen.  Als u meer informatie wilt hebben over deze studie, kunt u het Open Science Framework repository voor deze studie bezoeken op https://osf.io/mh9fs/.  U kunt nu de link terug naar het Virtuele Lab volgen. Daar kunt u uw studentnummer en e-mail adres ingeven, waarvan u uw beloningscode ontvangt.","Bedankt dat u de tijd heeft genomen om aan te geven dat u liever niet meedoet in deze studie.  U kunt nu uw browser tab sluiten.","43","1","","3","","0","0","6","5","6","6","6","4","5","5","2","4","4","4","4","5","6","4","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","","1","183.72","8.54","","","","","23.73","","","","","","91.75","","47.54","","12.16","",""
"9","1980-01-01 00:00:00","5","nl","352417760","","yes","Bedankt dat u heeft deelgenomen aan deze studie!  Uw bijdrage helpt ons om menselijk gedrag en motivatie  beter te begrijpen, in het bijzonder de mate waarin deze stabiel of juist verschillend is over verschillende gedragingen, landen, en culturen.  Als u meer informatie wilt hebben over deze studie, kunt u het Open Science Framework repository voor deze studie bezoeken op https://osf.io/mh9fs/.  U kunt nu de link terug naar het Virtuele Lab volgen. Daar kunt u uw studentnummer en e-mail adres ingeven, waarvan u uw beloningscode ontvangt.","Bedankt dat u de tijd heeft genomen om aan te geven dat u liever niet meedoet in deze studie.  U kunt nu uw browser tab sluiten.","32","0","","4","","1","0","7","7","7","7","7","7","7","5","7","7","4","4","7","7","7","7","7","7","7","7","7","7","7","5","7","7","5","5","7","7","7","7","","0","299.17","50.06","","","","","43.4","","","","","","126.6","","66.31","","12.8","",""
"10","","0","nl","1292529915","","","Bedankt dat u heeft deelgenomen aan deze studie!  Uw bijdrage helpt ons om menselijk gedrag en motivatie  beter te begrijpen, in het bijzonder de mate waarin deze stabiel of juist verschillend is over verschillende gedragingen, landen, en culturen.  Als u meer informatie wilt hebben over deze studie, kunt u het Open Science Framework repository voor deze studie bezoeken op https://osf.io/mh9fs/.  U kunt nu de link terug naar het Virtuele Lab volgen. Daar kunt u uw studentnummer en e-mail adres ingeven, waarvan u uw beloningscode ontvangt.","Bedankt dat u de tijd heeft genomen om aan te geven dat u liever niet meedoet in deze studie.  U kunt nu uw browser tab sluiten.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","","",""
"11","1980-01-01 00:00:00","5","nl","1491999875","","yes","Bedankt dat u heeft deelgenomen aan deze studie!  Uw bijdrage helpt ons om menselijk gedrag en motivatie  beter te begrijpen, in het bijzonder de mate waarin deze stabiel of juist verschillend is over verschillende gedragingen, landen, en culturen.  Als u meer informatie wilt hebben over deze studie, kunt u het Open Science Framework repository voor deze studie bezoeken op https://osf.io/mh9fs/.  U kunt nu de link terug naar het Virtuele Lab volgen. Daar kunt u uw studentnummer en e-mail adres ingeven, waarvan u uw beloningscode ontvangt.","Bedankt dat u de tijd heeft genomen om aan te geven dat u liever niet meedoet in deze studie.  U kunt nu uw browser tab sluiten.","38","0","","4","","1","0","6","5","5","5","6","6","6","5","6","6","6","4","6","7","6","6","7","7","7","7","7","7","7","7","7","7","7","4","7","7","7","7","","0","212.76","9.52","","","","","20.48","","","","","","85.91","","86.65","","10.2","",""
